block,week,odds,target,pnl,sport
5,202608,1.82,0,-1.0,Soccer
5,202608,1.45,1,0.44999999999999996,Tennis
5,202608,49.6125,0,-1.0,Soccer
5,202608,10.4935,0,-1.0,Soccer
5,202608,1.85,1,0.8500000000000001,Dota 2
5,202608,2.05,1,1.0499999999999998,Dota 2
5,202608,2.15,1,1.15,Dota 2
5,202608,2.15,1,1.15,Dota 2
5,202608,44.0173,0,-1.0,Soccer
5,202608,1.72,1,0.72,CS2
5,202608,103.674,0,-1.0,Soccer
5,202608,89.0993,0,-1.0,Soccer
5,202608,95.9432,0,-1.0,Soccer
5,202608,1.65,1,0.6499999999999999,Tennis
5,202608,111.1723,0,-1.0,Soccer
5,202608,45.811,0,-1.0,Soccer
5,202608,2.4,1,1.4,Dota 2
5,202608,2.05,1,1.0499999999999998,Soccer
5,202608,1.85,1,0.8500000000000001,Tennis
5,202608,1.45,1,0.44999999999999996,Tennis
5,202608,1.7415,0,-1.0,Soccer
5,202608,2.05,1,1.0499999999999998,Soccer
5,202608,1.88,1,0.8799999999999999,Dota 2
5,202608,2.0,1,1.0,Dota 2
5,202608,1.82,0,-1.0,Dota 2
5,202608,14.9092,0,-1.0,Soccer
5,202608,2.0,0,-1.0,Soccer
5,202608,12.4695,0,-1.0,Soccer
5,202608,12.6618,0,-1.0,Soccer
5,202608,1.68,0,-1.0,Dota 2
5,202608,4.2355,0,-1.0,Soccer
5,202608,5.739,0,-1.0,Soccer
5,202608,50.402,0,-1.0,Soccer
5,202608,69.7983,0,-1.0,Soccer
5,202608,75.9191,0,-1.0,Soccer
5,202608,84.9571,0,-1.0,Soccer
5,202608,83.758,0,-1.0,Soccer
5,202608,30.8432,0,-1.0,Soccer
5,202608,5.5385,0,-1.0,Soccer
5,202608,1.4,1,0.3999999999999999,Tennis
5,202608,45.54,0,-1.0,Soccer
5,202608,1.45,0,-1.0,Soccer
5,202608,1.65,1,0.6499999999999999,Squash
5,202608,1.45,1,0.44999999999999996,Tennis
5,202608,13.728,0,-1.0,Soccer
5,202608,7.3201,0,-1.0,Soccer
5,202608,1.95,1,0.95,Soccer
5,202608,2.15,0,-1.0,Soccer
5,202608,1.7,0,-1.0,Tennis
5,202608,2.15,0,-1.0,Soccer
5,202608,1.45,0,-1.0,Tennis
5,202608,1.45,1,0.44999999999999996,Tennis
5,202608,2.0,0,-1.0,Soccer
5,202608,2.05,0,-1.0,Soccer
5,202608,5.4,1,4.4,Soccer
5,202608,1.4,1,0.3999999999999999,Tennis
5,202608,58.4328,0,-1.0,Tennis
5,202608,16.0875,0,-1.0,Soccer
5,202608,1.38,1,0.3799999999999999,Soccer
5,202608,1.45,1,0.44999999999999996,Tennis
5,202608,1.4,1,0.3999999999999999,Tennis
5,202608,1.8,1,0.8,Tennis
5,202608,1.64,1,0.6399999999999999,Soccer
5,202608,6.345,0,-1.0,Soccer
5,202608,28.8472,0,-1.0,Soccer
5,202608,1.4,1,0.3999999999999999,Tennis
5,202608,2.0,1,1.0,Soccer
5,202608,1.7,0,-1.0,Tennis
5,202608,7.3599,0,-1.0,Soccer
5,202608,191.6726,0,-1.0,Basketball
5,202608,1.84,1,0.8400000000000001,Soccer
5,202608,42.6935,0,-1.0,Soccer
5,202608,5.3995,0,-1.0,Soccer
5,202608,48.133,0,-1.0,Soccer
5,202608,86.5511,0,-1.0,Soccer
5,202608,1.45,1,0.44999999999999996,Tennis
5,202608,2.2,0,-1.0,Soccer
5,202608,285.7728,0,-1.0,Soccer
5,202608,63.7375,0,-1.0,Soccer
5,202608,2.07,1,1.0699999999999998,Soccer
5,202608,2.07,1,1.0699999999999998,Soccer
5,202608,70.1511,0,-1.0,Tennis
5,202608,4.4175,0,-1.0,Soccer
5,202608,2.05,1,1.0499999999999998,Soccer
5,202608,10.0687,0,-1.0,Soccer
5,202608,2.55,1,1.5499999999999998,Tennis
5,202608,1.4,1,0.3999999999999999,Tennis
5,202608,2.0,0,-1.0,Soccer
5,202608,21.5453,0,-1.0,Soccer
5,202608,1.8224,0,-1.0,Soccer
5,202608,2.5,0,-1.0,Table Tennis
5,202608,61.3932,0,-1.0,Soccer
5,202608,5.1,0,-1.0,Tennis
5,202608,1.75,0,-1.0,Basketball
5,202608,4.988,0,-1.0,Soccer
5,202608,1.45,1,0.44999999999999996,Tennis
5,202608,55.2312,0,-1.0,Soccer
5,202608,2.07,1,1.0699999999999998,Soccer
5,202608,7.3433,0,-1.0,Soccer
5,202608,160.1964,0,-1.0,Soccer
5,202608,7.3433,0,-1.0,Soccer
5,202608,5.2665,0,-1.0,Soccer
5,202608,2.35,0,-1.0,Basketball
5,202608,11.1183,0,-1.0,Soccer
5,202608,53.6771,0,-1.0,Soccer
5,202608,1.9,0,-1.0,Tennis
5,202608,2.7,0,-1.0,Tennis
5,202608,2.7,0,-1.0,Tennis
5,202608,1.85,1,0.8500000000000001,Tennis
5,202608,25.7915,0,-1.0,Soccer
5,202608,9.6469,0,-1.0,Soccer
5,202608,8.7391,0,-1.0,Soccer
5,202608,4.7198,1,3.7198,Soccer
5,202608,1.8,1,0.8,Basketball
5,202608,1.92,1,0.9199999999999999,Dota 2
5,202608,2.05,1,1.0499999999999998,Dota 2
5,202608,1.75,1,0.75,CS2
5,202608,2.17,1,1.17,Soccer
5,202608,1.62,1,0.6200000000000001,CS2
5,202608,2.05,0,-1.0,Soccer
5,202608,2.0,0,-1.0,CS2
5,202608,2.06,1,1.06,Soccer
5,202608,11.9728,1,10.9728,Soccer
5,202608,2.4,0,-1.0,Dota 2
5,202608,4.18,0,-1.0,Soccer
5,202608,1.45,1,0.44999999999999996,Tennis
5,202608,1.27,1,0.27,Cricket
5,202608,1.4,1,0.3999999999999999,Tennis
5,202608,1.7,1,0.7,Tennis
5,202608,1.7,1,0.7,Tennis
5,202608,5.2129,0,-1.0,Soccer
5,202608,2.4,0,-1.0,Dota 2
5,202608,1.7286,1,0.7285999999999999,Soccer
5,202608,2.4,0,-1.0,Dota 2
5,202608,141.262,0,-1.0,Soccer
5,202608,2.4,0,-1.0,CS2
5,202608,1.45,1,0.44999999999999996,Dota 2
5,202608,1.85,0,-1.0,CS2
5,202608,16.0474,0,-1.0,Soccer
5,202608,2.25,1,1.25,Dota 2
5,202608,5.984,0,-1.0,Soccer
5,202608,26.477,0,-1.0,Soccer
5,202608,2.3,0,-1.0,Soccer
5,202608,2.0,1,1.0,Soccer
5,202608,2.35,1,1.35,CS2
5,202608,2.35,1,1.35,CS2
5,202608,1.7,0,-1.0,Tennis
5,202608,2.35,0,-1.0,CS2
5,202608,32.292,0,-1.0,Soccer
5,202608,2.07,1,1.0699999999999998,Soccer
5,202608,2.38,1,1.38,Soccer
5,202608,2.7,0,-1.0,Dota 2
5,202608,27.3608,0,-1.0,Soccer
5,202608,15.4098,0,-1.0,Soccer
5,202608,1.7272,0,-1.0,Soccer
5,202608,14.884,0,-1.0,Basketball
5,202608,1.45,0,-1.0,Tennis
5,202608,1.82,1,0.8200000000000001,CS2
5,202608,2.15,1,1.15,Table Tennis
5,202608,1.32,1,0.32000000000000006,CS2
5,202608,49.624,0,-1.0,Soccer
5,202608,57.984,0,-1.0,Soccer
5,202608,1.7822,0,-1.0,Soccer
5,202608,39.3178,0,-1.0,Soccer
5,202608,49.3224,0,-1.0,Soccer
5,202608,47.2673,0,-1.0,Soccer
5,202608,43.9913,0,-1.0,Soccer
5,202608,37.6795,0,-1.0,Soccer
5,202608,22.4807,0,-1.0,Soccer
5,202608,37.6747,0,-1.0,Soccer
5,202608,26.572,0,-1.0,Soccer
5,202608,13.0456,0,-1.0,Soccer
5,202608,19.3051,0,-1.0,Soccer
5,202608,133.33,0,-1.0,Soccer
5,202608,131.1679,0,-1.0,Soccer
5,202608,148.3092,0,-1.0,Soccer
5,202608,154.693,0,-1.0,Soccer
5,202608,143.6546,0,-1.0,Soccer
5,202608,62.0856,0,-1.0,MMA
5,202608,2.6,0,-1.0,Dota 2
5,202608,2.7,0,-1.0,Dota 2
5,202608,209.9251,0,-1.0,Soccer
5,202608,190.3565,0,-1.0,Soccer
5,202608,17.4281,0,-1.0,Soccer
5,202608,5.083,0,-1.0,Soccer
5,202608,1.4,0,-1.0,Tennis
5,202608,3.7856,0,-1.0,Soccer
5,202608,161.0825,0,-1.0,Soccer
5,202608,13.8992,0,-1.0,Soccer
5,202608,85.2224,0,-1.0,Soccer
5,202608,1.95,1,0.95,Soccer
5,202608,2.2,1,1.2000000000000002,CS2
5,202608,1.82,1,0.8200000000000001,CS2
5,202608,6.318,0,-1.0,Soccer
5,202608,19.2308,0,-1.0,Soccer
5,202608,1.95,1,0.95,Soccer
5,202608,48.9689,0,-1.0,Soccer
5,202608,2.1,1,1.1,Valorant
5,202608,21.3603,0,-1.0,Soccer
5,202608,1.9,0,-1.0,CS2
5,202608,4.7827,1,3.7827,Soccer
5,202608,2.1,0,-1.0,Soccer
5,202608,2.4,0,-1.0,Dota 2
5,202608,1.45,1,0.44999999999999996,Tennis
5,202608,2.4,0,-1.0,Dota 2
5,202608,4.522,1,3.5220000000000002,Soccer
5,202608,1.85,0,-1.0,CS2
5,202608,9.8825,1,8.8825,Soccer
5,202608,14.76,0,-1.0,Soccer
5,202608,1.65,1,0.6499999999999999,Table Tennis
5,202608,7.2471,0,-1.0,Soccer
5,202608,1.92,0,-1.0,CS2
5,202608,1.7,1,0.7,Table Tennis
5,202608,2.5,1,1.5,Soccer
5,202608,3.895,0,-1.0,Soccer
5,202608,2.7,0,-1.0,Dota 2
5,202608,29.5643,0,-1.0,Tennis
5,202608,5.6421,1,4.6421,Soccer
5,202608,14.947,0,-1.0,Soccer
5,202608,25.3528,0,-1.0,Soccer
5,202608,4.0145,0,-1.0,Soccer
5,202608,96.6197,0,-1.0,Soccer
5,202608,34.0876,0,-1.0,Soccer
5,202608,62.7048,0,-1.0,Soccer
5,202608,47.0936,0,-1.0,Soccer
5,202608,41.1795,0,-1.0,Soccer
5,202608,54.8302,0,-1.0,Soccer
5,202608,54.8302,0,-1.0,Soccer
5,202608,301.0196,0,-1.0,Soccer
5,202608,5.5671,1,4.5671,Soccer
5,202608,10.4455,0,-1.0,Soccer
5,202608,2.01,0,-1.0,Soccer
5,202608,1.4,0,-1.0,Tennis
5,202608,9.2466,0,-1.0,Soccer
5,202608,122.5337,0,-1.0,Soccer
5,202608,22.4799,0,-1.0,Soccer
5,202608,1.4,0,-1.0,Tennis
5,202608,1.45,0,-1.0,Tennis
5,202608,2.05,1,1.0499999999999998,Soccer
5,202608,1.45,0,-1.0,Tennis
5,202608,1.45,0,-1.0,Tennis
5,202608,1.45,0,-1.0,Tennis
5,202608,58.8284,0,-1.0,Tennis
5,202608,1.45,1,0.44999999999999996,Tennis
5,202608,1.5,0,-1.0,Tennis
5,202608,1.4,0,-1.0,Tennis
5,202608,13.1381,0,-1.0,Soccer
5,202608,50.9124,0,-1.0,Soccer
5,202608,1.95,1,0.95,Tennis
5,202608,1.4,0,-1.0,Tennis
5,202608,5.04,0,-1.0,Soccer
5,202608,1.65,1,0.6499999999999999,Soccer
5,202608,2.4,0,-1.0,Soccer
5,202608,2.0,0,-1.0,Soccer
5,202608,1.8,0,-1.0,Tennis
5,202608,2.2,1,1.2000000000000002,Soccer
5,202608,2.0,1,1.0,Soccer
5,202608,59.4,0,-1.0,Soccer
5,202608,111.96,0,-1.0,Basketball
5,202608,11.4164,0,-1.0,Soccer
5,202608,45.9725,0,-1.0,Soccer
5,202608,2.39,0,-1.0,Soccer
5,202608,42.5575,0,-1.0,Soccer
5,202608,155.1402,0,-1.0,Soccer
5,202608,151.5084,0,-1.0,Soccer
5,202608,148.5837,0,-1.0,Soccer
5,202608,161.3663,0,-1.0,Soccer
5,202608,165.7028,0,-1.0,Soccer
5,202608,167.4876,0,-1.0,Soccer
5,202608,179.1154,0,-1.0,Soccer
5,202608,180.9532,0,-1.0,Soccer
5,202608,1.6,1,0.6000000000000001,Tennis
5,202608,70.8474,0,-1.0,Soccer
5,202608,15.3151,0,-1.0,Soccer
5,202608,69.2686,0,-1.0,Soccer
5,202608,65.7177,0,-1.0,Soccer
5,202608,65.0734,0,-1.0,Soccer
5,202608,67.9727,0,-1.0,Soccer
5,202608,1.9,0,-1.0,FIFA
5,202608,1.7,1,0.7,Tennis
5,202608,2.35,1,1.35,CS2
5,202608,134.7092,0,-1.0,Basketball
5,202608,2.39,1,1.3900000000000001,Basketball
5,202608,292.1404,0,-1.0,Basketball
5,202608,1.45,1,0.44999999999999996,Tennis
5,202608,1.45,1,0.44999999999999996,Tennis
5,202608,2.46,0,-1.0,Soccer
5,202608,1.85,1,0.8500000000000001,Tennis
5,202608,2.6,0,-1.0,Basketball
5,202608,1.75,0,-1.0,Tennis
5,202608,1.5,1,0.5,Tennis
5,202608,2.65,0,-1.0,Basketball
5,202608,60.3058,0,-1.0,Soccer
5,202608,35.8963,0,-1.0,Soccer
5,202608,23.7724,0,-1.0,Soccer
5,202608,15.8483,0,-1.0,Soccer
5,202608,15.7433,0,-1.0,Soccer
5,202608,11.7283,0,-1.0,Soccer
5,202608,36.8865,0,-1.0,Soccer
5,202608,9.6483,0,-1.0,Soccer
5,202608,32.2187,0,-1.0,Tennis
5,202608,2.55,0,-1.0,Tennis
5,202608,1.35,0,-1.0,Cricket
5,202608,1.85,1,0.8500000000000001,Soccer
5,202608,12.6923,0,-1.0,Soccer
5,202608,2.3,1,1.2999999999999998,CS2
5,202608,1.45,1,0.44999999999999996,Table Tennis
5,202608,2.08,1,1.08,Soccer
5,202608,91.1881,0,-1.0,Soccer
5,202608,78.883,0,-1.0,Soccer
5,202608,70.2844,0,-1.0,Soccer
5,202608,82.6023,0,-1.0,Soccer
5,202608,100.1671,0,-1.0,Soccer
5,202608,85.2299,0,-1.0,Soccer
5,202608,84.826,0,-1.0,Soccer
5,202608,102.961,0,-1.0,Soccer
5,202608,1.65,1,0.6499999999999999,CS2
5,202608,23.077,0,-1.0,Soccer
5,202608,1.98,1,0.98,Soccer
5,202608,13.9194,0,-1.0,Soccer
5,202608,1.95,1,0.95,Soccer
5,202608,1.58,0,-1.0,CS2
5,202608,2.2,1,1.2000000000000002,Soccer
5,202608,1.4,1,0.3999999999999999,Volleyball
5,202608,1.92,1,0.9199999999999999,CS2
5,202608,1.95,0,-1.0,Soccer
5,202608,1.62,1,0.6200000000000001,CS2
5,202608,15.2067,0,-1.0,Soccer
5,202608,1.85,1,0.8500000000000001,CS2
5,202608,36.4142,0,-1.0,Basketball
5,202608,1.45,1,0.44999999999999996,Tennis
5,202608,1.5,1,0.5,CS2
5,202608,1.72,0,-1.0,CS2
5,202608,2.7,0,-1.0,CS2
5,202608,1.5,1,0.5,CS2
5,202608,1.5,1,0.5,CS2
5,202608,4.4043,0,-1.0,Soccer
5,202608,2.0,1,1.0,Dota 2
5,202608,1.72,0,-1.0,CS2
5,202608,1.41,0,-1.0,Tennis
5,202608,1.52,1,0.52,CS2
5,202608,112.7124,0,-1.0,Soccer
5,202608,1.95,1,0.95,Soccer
5,202608,1.52,1,0.52,CS2
5,202608,1.45,1,0.44999999999999996,Tennis
5,202608,1.52,1,0.52,CS2
5,202608,1.58,1,0.5800000000000001,CS2
5,202608,2.35,0,-1.0,CS2
5,202608,1.45,1,0.44999999999999996,Table Tennis
5,202608,386.4654,0,-1.0,Soccer
5,202608,212.2328,0,-1.0,Soccer
5,202608,301.0,0,-1.0,Soccer
5,202608,201.0,0,-1.0,Soccer
5,202608,360.0506,0,-1.0,Soccer
5,202608,1.78,0,-1.0,CS2
5,202608,4.3312,1,3.3312,Soccer
5,202608,1.75,1,0.75,CS2
5,202608,1.78,1,0.78,CS2
5,202608,1.88,0,-1.0,Dota 2
5,202608,1.4,1,0.3999999999999999,CS2
5,202608,2.15,0,-1.0,Soccer
5,202608,1.45,1,0.44999999999999996,CS2
5,202608,1.78,1,0.78,CS2
5,202608,1.78,1,0.78,CS2
5,202608,4.4858,0,-1.0,Soccer
5,202608,2.4,1,1.4,Dota 2
5,202608,1.85,1,0.8500000000000001,Dota 2
5,202608,1.75,1,0.75,Dota 2
5,202608,29.58,0,-1.0,Soccer
5,202608,1.5,1,0.5,CS2
5,202608,236.6895,0,-1.0,Soccer
5,202608,1.5,1,0.5,CS2
5,202608,198.2794,0,-1.0,Soccer
5,202608,209.0768,0,-1.0,Soccer
5,202608,257.3779,0,-1.0,Soccer
5,202608,61.5575,0,-1.0,Soccer
5,202608,2.5,0,-1.0,Tennis
5,202608,62.413,0,-1.0,Soccer
5,202608,52.2846,0,-1.0,Soccer
5,202608,64.9576,0,-1.0,Soccer
5,202608,1.45,1,0.44999999999999996,Dota 2
5,202608,1.5,1,0.5,CS2
5,202608,1.55,1,0.55,Dota 2
5,202608,113.2633,0,-1.0,Soccer
5,202608,1.5,1,0.5,CS2
5,202608,4.3554,0,-1.0,Soccer
5,202608,57.6652,0,-1.0,Soccer
5,202608,115.4438,0,-1.0,Soccer
5,202608,7.533,0,-1.0,Soccer
5,202608,54.7558,0,-1.0,Soccer
5,202608,56.9336,0,-1.0,Soccer
5,202608,60.2967,0,-1.0,Soccer
5,202608,57.6663,0,-1.0,Soccer
5,202608,55.2524,0,-1.0,Soccer
5,202608,57.4499,0,-1.0,Soccer
5,202608,2.05,0,-1.0,Tennis
5,202608,1.45,1,0.44999999999999996,Tennis
5,202608,814.6672,0,-1.0,Soccer
5,202608,1.65,1,0.6499999999999999,Dota 2
5,202608,1.42,1,0.41999999999999993,Dota 2
5,202608,1.4,0,-1.0,Tennis
5,202608,48.672,0,-1.0,Ice Hockey
5,202608,321.7711,0,-1.0,MMA
5,202608,9.5264,0,-1.0,Soccer
5,202608,128.4275,0,-1.0,Soccer
5,202608,127.0005,0,-1.0,Soccer
5,202608,165.6863,0,-1.0,Soccer
5,202608,167.548,0,-1.0,Soccer
5,202608,161.8821,0,-1.0,Soccer
5,202608,1.4,1,0.3999999999999999,Tennis
5,202608,155.1056,0,-1.0,Soccer
5,202608,163.4671,0,-1.0,Soccer
5,202608,170.6089,0,-1.0,Soccer
5,202608,1.85,0,-1.0,CS2
5,202608,1.72,0,-1.0,Dota 2
5,202608,1.85,0,-1.0,CS2
5,202608,1.78,0,-1.0,Dota 2
5,202608,1.7,0,-1.0,Tennis
5,202608,41.5531,0,-1.0,Soccer
5,202608,146.2362,0,-1.0,Soccer
5,202608,140.1147,0,-1.0,Soccer
5,202608,141.689,0,-1.0,Soccer
5,202608,147.8793,0,-1.0,Soccer
5,202608,150.7932,0,-1.0,Soccer
5,202608,149.1177,0,-1.0,Soccer
5,202608,142.8756,0,-1.0,Soccer
5,202608,144.4809,0,-1.0,Soccer
5,202608,18.2373,0,-1.0,Soccer
5,202608,14.9097,0,-1.0,Soccer
5,202608,1.45,1,0.44999999999999996,Tennis
5,202608,2.25,0,-1.0,Dota 2
5,202608,37.5669,0,-1.0,Soccer
5,202608,2.25,0,-1.0,Soccer
5,202608,1.75,0,-1.0,Table Tennis
5,202608,1.82,0,-1.0,Soccer
5,202608,26.7695,0,-1.0,Soccer
5,202608,1704.0788,0,-1.0,Basketball
5,202608,58.6928,0,-1.0,Soccer
5,202608,64.4874,0,-1.0,Soccer
5,202608,1.92,1,0.9199999999999999,League of Legends
5,202608,1.35,0,-1.0,Soccer
5,202608,17.9849,0,-1.0,Soccer
5,202608,1.7,0,-1.0,Table Tennis
5,202608,3.895,0,-1.0,Soccer
5,202608,4.255,0,-1.0,Soccer
5,202608,1.7,1,0.7,Table Tennis
5,202608,40.0578,0,-1.0,Soccer
5,202608,1.9,0,-1.0,CS2
5,202608,1.91,0,-1.0,Soccer
5,202608,1.95,0,-1.0,CS2
5,202608,19.3489,0,-1.0,Soccer
5,202608,215.4789,0,-1.0,Soccer
5,202608,233.5514,0,-1.0,Soccer
5,202608,228.0689,0,-1.0,Soccer
5,202608,228.0689,0,-1.0,Soccer
5,202608,58.3878,0,-1.0,Soccer
5,202608,59.8342,0,-1.0,Soccer
5,202608,1.42,1,0.41999999999999993,Soccer
5,202608,63.3755,0,-1.0,Soccer
5,202608,64.8159,0,-1.0,Soccer
5,202608,256.8563,0,-1.0,Soccer
5,202608,255.2882,0,-1.0,Soccer
5,202608,2.3,0,-1.0,CS2
5,202608,302.8298,0,-1.0,Soccer
5,202608,48.3503,0,-1.0,Soccer
5,202608,11.3888,0,-1.0,Soccer
5,202608,7.98,0,-1.0,Soccer
5,202608,1.45,0,-1.0,Tennis
5,202608,98.5132,0,-1.0,Soccer
5,202608,109.1435,0,-1.0,Soccer
5,202608,117.2386,0,-1.0,Soccer
5,202608,108.4653,0,-1.0,Soccer
5,202608,1.4,1,0.3999999999999999,Tennis
5,202608,1.9,0,-1.0,CS2
5,202608,94.8217,0,-1.0,Soccer
5,202608,86.7867,0,-1.0,Soccer
5,202608,1.9,0,-1.0,CS2
5,202608,39.1313,0,-1.0,Soccer
5,202608,34.9414,0,-1.0,Soccer
5,202608,5.18,0,-1.0,CS2
5,202608,1.45,0,-1.0,Tennis
5,202608,19.9017,0,-1.0,Soccer
5,202608,68.5164,0,-1.0,Soccer
5,202608,57.7971,0,-1.0,Soccer
5,202608,61.7832,0,-1.0,Soccer
5,202608,74.3837,0,-1.0,Soccer
5,202608,78.8988,0,-1.0,Soccer
5,202608,2.4,0,-1.0,CS2
5,202608,72.637,0,-1.0,Soccer
5,202608,66.3095,0,-1.0,Soccer
5,202608,73.9155,0,-1.0,Soccer
5,202608,49.4471,0,-1.0,Soccer
5,202608,44.3756,0,-1.0,Soccer
5,202608,2.05,0,-1.0,Soccer
5,202608,1.4,1,0.3999999999999999,Soccer
5,202608,22.2156,0,-1.0,Soccer
5,202608,2.25,0,-1.0,Dota 2
5,202608,1.65,1,0.6499999999999999,Tennis
5,202608,1.4,1,0.3999999999999999,Tennis
5,202608,1.45,1,0.44999999999999996,Tennis
5,202608,1.45,1,0.44999999999999996,Tennis
5,202608,1.4,1,0.3999999999999999,Tennis
5,202608,1.4,1,0.3999999999999999,Tennis
5,202608,1.8,1,0.8,CS2
5,202608,1.38,0,-1.0,CS2
5,202608,1.8,1,0.8,Soccer
5,202608,187.9591,0,-1.0,Soccer
5,202608,33.8778,0,-1.0,Soccer
5,202608,46.638,0,-1.0,Soccer
5,202608,1.65,0,-1.0,CS2
5,202608,2.5,0,-1.0,CS2
5,202608,1.4,1,0.3999999999999999,Tennis
5,202608,4.3945,0,-1.0,Soccer
5,202608,1.38,1,0.3799999999999999,Tennis
5,202608,1.95,1,0.95,Soccer
5,202608,2.5,0,-1.0,Soccer
5,202608,1.9,1,0.8999999999999999,Table Tennis
5,202608,1.6,0,-1.0,Tennis
5,202608,322.8143,0,-1.0,Soccer
5,202608,76.4002,0,-1.0,Soccer
5,202608,18.0947,0,-1.0,Soccer
5,202608,192.2919,0,-1.0,Basketball
5,202608,49.3375,0,-1.0,Soccer
5,202608,1.4,1,0.3999999999999999,Tennis
5,202608,53.0909,0,-1.0,Soccer
5,202608,27.1229,0,-1.0,Soccer
5,202608,16.1087,0,-1.0,Tennis
5,202608,1.4,0,-1.0,Tennis
5,202608,28.4956,0,-1.0,Basketball
5,202608,1.92,0,-1.0,CS2
5,202608,2.8,0,-1.0,Basketball
5,202608,4.888,0,-1.0,Soccer
5,202608,2.1,1,1.1,Soccer
5,202608,1.48,1,0.48,CS2
5,202608,2.0,0,-1.0,Soccer
5,202608,1.7,1,0.7,Soccer
5,202608,18.7915,0,-1.0,Soccer
5,202608,19.215,0,-1.0,Soccer
5,202608,15.5744,0,-1.0,Soccer
5,202608,164.0968,0,-1.0,Soccer
5,202608,11.0608,0,-1.0,Soccer
5,202608,1.4,0,-1.0,Tennis
5,202608,15.3166,0,-1.0,Soccer
5,202608,15.4947,0,-1.0,Soccer
5,202608,2.05,1,1.0499999999999998,Basketball
5,202608,1.45,0,-1.0,Volleyball
5,202608,180.2166,0,-1.0,Soccer
5,202608,1.9,0,-1.0,Soccer
5,202608,1.41,1,0.4099999999999999,Tennis
5,202608,2.0,1,1.0,Soccer
5,202608,651.8777,0,-1.0,MMA
5,202608,1.65,0,-1.0,Tennis
5,202608,24.8599,0,-1.0,Soccer
5,202608,2.05,1,1.0499999999999998,Soccer
5,202608,5.6347,0,-1.0,Volleyball
5,202608,58.7462,0,-1.0,Soccer
5,202608,66.0106,0,-1.0,Soccer
5,202608,110.9988,0,-1.0,Soccer
5,202608,93.5561,0,-1.0,Soccer
5,202608,101.1892,0,-1.0,Soccer
5,202608,120.055,0,-1.0,Soccer
5,202608,59.5651,0,-1.0,Soccer
5,202608,47.7071,0,-1.0,Soccer
5,202608,72.0349,0,-1.0,Soccer
5,202608,116.3779,0,-1.0,Soccer
5,202608,2.1,0,-1.0,Soccer
5,202608,169.4462,0,-1.0,Soccer
5,202608,143.6258,0,-1.0,Soccer
5,202608,153.7628,0,-1.0,Soccer
5,202608,181.4055,0,-1.0,Soccer
5,202608,2.5575,0,-1.0,CS2
5,202608,2.15,0,-1.0,Soccer
5,202608,4.5732,0,-1.0,Soccer
5,202608,4.0182,0,-1.0,Soccer
5,202608,2.55,0,-1.0,Tennis
5,202608,104.8751,0,-1.0,Soccer
5,202608,88.8941,1,87.8941,Soccer
5,202608,88.9647,1,87.9647,Soccer
5,202608,108.1878,0,-1.0,Soccer
5,202608,1.9,0,-1.0,Soccer
5,202608,1.85,1,0.8500000000000001,Cricket
5,202608,2.5,1,1.5,Tennis
5,202608,1.75,0,-1.0,Dota 2
5,202608,2.5,1,1.5,Tennis
5,202608,1.85,1,0.8500000000000001,Cricket
5,202608,130.9424,0,-1.0,Soccer
5,202608,1.75,1,0.75,Tennis
5,202608,10.2078,0,-1.0,Soccer
5,202608,1.55,1,0.55,Tennis
5,202608,1.85,1,0.8500000000000001,Cricket
5,202608,1.85,1,0.8500000000000001,Cricket
5,202608,1.85,0,-1.0,Cricket
5,202608,1.85,1,0.8500000000000001,Cricket
5,202608,138.6163,0,-1.0,Basketball
5,202608,66.66,0,-1.0,Soccer
5,202608,74.9475,0,-1.0,Soccer
5,202608,83.587,0,-1.0,Soccer
5,202608,76.5368,0,-1.0,Soccer
5,202608,1.39,1,0.3899999999999999,Tennis
5,202608,2.35,0,-1.0,Soccer
5,202608,72.3822,0,-1.0,Soccer
5,202608,2.4,0,-1.0,Soccer
5,202608,433.4094,0,-1.0,Soccer
5,202608,52.0026,0,-1.0,Soccer
5,202608,68.8238,0,-1.0,Soccer
5,202608,511.9812,0,-1.0,Soccer
5,202608,1.75,1,0.75,Table Tennis
5,202608,382.8414,0,-1.0,Soccer
5,202608,115.9557,0,-1.0,Soccer
5,202608,179.6227,0,-1.0,Soccer
5,202608,1.93,0,-1.0,Soccer
5,202608,207.7402,0,-1.0,Soccer
5,202608,223.8026,0,-1.0,Soccer
5,202608,142.3405,0,-1.0,Soccer
5,202608,144.289,0,-1.0,Soccer
5,202608,25.0921,0,-1.0,Soccer
5,202608,22.5555,0,-1.0,Soccer
5,202608,20.9277,0,-1.0,Soccer
5,202608,45.3324,0,-1.0,Soccer
5,202608,56.9088,0,-1.0,Soccer
5,202608,16.0352,0,-1.0,Soccer
5,202608,23.7735,0,-1.0,Soccer
5,202608,74.2004,0,-1.0,Soccer
5,202608,74.2004,0,-1.0,Soccer
5,202608,81.78,0,-1.0,Soccer
5,202608,749.2911,0,-1.0,Soccer
5,202608,60.3295,0,-1.0,Soccer
5,202608,53.8551,0,-1.0,Soccer
5,202608,6.2298,0,-1.0,Soccer
5,202608,60.3295,0,-1.0,Soccer
5,202608,17.2588,0,-1.0,Soccer
5,202608,1.65,1,0.6499999999999999,Tennis
5,202608,2.22,0,-1.0,Soccer
5,202608,2.7,1,1.7000000000000002,CS2
5,202608,26.6521,0,-1.0,Soccer
5,202608,13.2199,0,-1.0,Soccer
