iter	Logloss
313	0.5050634903
314	0.5049533814
315	0.5049024945
316	0.504802032
317	0.5047169268
318	0.5045993353
319	0.5043796003
320	0.5041131772
321	0.5039821953
322	0.503947454
323	0.5038606826
324	0.5037177929
325	0.5035093127
326	0.5034633098
327	0.5033397997
328	0.5032599242
329	0.5031363561
330	0.5030069999
331	0.5028517576
332	0.5027285655
333	0.5026590894
334	0.5024245319
335	0.5022190614
336	0.5021538028
337	0.5020508787
338	0.5018980782
339	0.5017953
340	0.5017469764
341	0.5017466048
342	0.5016453544
343	0.5015678353
344	0.5014251702
345	0.5012548819
346	0.5011410725
347	0.500953734
348	0.5008826508
349	0.5008308118
350	0.5007549268
351	0.5006093077
352	0.500409564
353	0.5003206584
354	0.5002511245
355	0.5001441245
356	0.5000576998
357	0.5000200697
358	0.499976893
359	0.4998526982
360	0.4997124606
361	0.4995010029
362	0.4993599287
363	0.4993597836
364	0.4992525126
365	0.4992092838
366	0.4989854073
367	0.4988533002
368	0.4987230075
369	0.4986406546
370	0.4985829401
371	0.4984198232
372	0.4983693807
373	0.498317888
374	0.498254188
375	0.4980942766
376	0.4979220522
377	0.4978166792
378	0.497661891
379	0.4974412542
380	0.4972628327
381	0.4971394475
382	0.4969049788
383	0.4967913493
384	0.4966130858
385	0.4964965712
386	0.4963989417
387	0.4962327689
388	0.496118036
389	0.4961111654
390	0.4960086012
391	0.4958665646
392	0.495794535
393	0.4957159049
394	0.4955338847
395	0.49544452
396	0.4954218724
397	0.4953147437
398	0.4952555844
399	0.4951619897
400	0.4950195967
401	0.49497885
402	0.4949084445
403	0.4947583018
404	0.4946725887
405	0.4945528366
406	0.4944268021
407	0.4943614102
408	0.4942532915
409	0.4940936146
410	0.4939798808
411	0.4937356866
412	0.4936408807
413	0.4936315449
414	0.493465512
415	0.4934212429
416	0.4932032428
417	0.4932015502
418	0.4931960999
419	0.4929882106
420	0.4929581016
421	0.4928551344
422	0.4928421738
423	0.4927207395
424	0.4926613398
425	0.4924918894
426	0.4924248269
427	0.4922252434
428	0.4921541639
429	0.4920426733
430	0.4918879333
431	0.491770512
432	0.491702563
433	0.4915868689
434	0.4915085323
435	0.4913840799
436	0.4913131018
437	0.4911340881
438	0.4910408646
439	0.4910371535
440	0.4909063613
441	0.4908278834
442	0.4907736054
443	0.4906409817
444	0.4906261857
445	0.4905075602
446	0.4903867486
447	0.4902301327
448	0.4902213651
449	0.490042431
450	0.4899594325
451	0.489844287
452	0.4898067274
453	0.4897019714
454	0.4896146777
455	0.4894452009
456	0.489268678
457	0.4892386623
458	0.4891413789
459	0.4891000976
460	0.4889566683
461	0.4888252858
462	0.4887556127
463	0.4887361842
464	0.4886578997
465	0.4886291894
466	0.4884959882
467	0.4884546185
468	0.4882878089
469	0.4882424888
470	0.4881319462
471	0.4880163274
472	0.4879113965
473	0.4878574992
474	0.4877178268
475	0.4875985691
476	0.4875145179
477	0.4874997609
478	0.4874143283
479	0.487343383
480	0.4873382557
481	0.4871484878
482	0.4871062925
483	0.4870354154
484	0.487004222
485	0.4869974315
486	0.4868682915
487	0.4867640636
488	0.4867336835
489	0.486612036
490	0.4864595221
491	0.4863979866
492	0.4863051441
493	0.4861664848
494	0.4860319031
495	0.4859241186
496	0.4858402459
497	0.4857868699
498	0.4857842144
499	0.4857650142
